,GEOID_INT,NAMELSAD,COUNTYFP,tract_geoid_2019,<100,100,101 - 199,200,>200
3743,6017030301,Census Tract 303.01,017,6017030301,124,247,52,456,78
3744,6017030302,Census Tract 303.02,017,6017030302,37,316,100,681,200
3745,6017030808,Census Tract 308.08,017,6017030808,0,623,862,545,360
3746,6017030809,Census Tract 308.09,017,6017030809,0,300,89,333,107
3747,6075022803,Census Tract 228.03,075,6075022803,0,23,21,160,6
3748,6075017902,Census Tract 179.02,075,6075017902,0,0,0,0,0
3749,6075047702,Census Tract 477.02,075,6075047702,14,65,61,419,4
3750,6075035202,Census Tract 352.02,075,6075035202,26,71,54,394,9
3751,6075020600,Census Tract 206,075,6075020600,1,72,60,323,23
3752,6075013300,Census Tract 133,075,6075013300,4,23,15,369,146
3753,6075025403,Census Tract 254.03,075,6075025403,43,132,72,514,13
3754,6075022702,Census Tract 227.02,075,6075022702,1,26,24,166,3
3755,6001431000,Census Tract 4310,001,6001431000,40,54,21,224,28
3756,6001432100,Census Tract 4321,001,6001432100,61,177,124,831,15
3757,6085503325,Census Tract 5033.25,085,6085503325,0,636,89,322,86
3758,6083002922,Census Tract 29.22,083,6083002922,1,36,80,11,5
3759,6053013200,Census Tract 132,053,6053013200,2,59,111,211,77
3760,6053013600,Census Tract 136,053,6053013600,19,160,24,322,73
3761,6053011700,Census Tract 117,053,6053011700,0,1,0,0,1
3762,6053010606,Census Tract 106.06,053,6053010606,2,426,412,186,255
3763,6053010305,Census Tract 103.05,053,6053010305,13,380,168,603,171
3764,6053001200,Census Tract 12,053,6053001200,34,134,69,565,47
3765,6053011000,Census Tract 110,053,6053011000,40,326,191,823,231
3766,6053010501,Census Tract 105.01,053,6053010501,34,550,455,319,82
3767,6053011102,Census Tract 111.02,053,6053011102,21,1241,540,492,343
3768,6085503602,Census Tract 5036.02,085,6085503602,30,275,37,255,9
3769,6059011200,Census Tract 112,059,6059011200,64,180,78,547,43
3770,6085503703,Census Tract 5037.03,085,6085503703,0,292,1,176,67
3771,6085503712,Census Tract 5037.12,085,6085503712,3,112,1,14,6
3772,6001428000,Census Tract 4280,001,6001428000,2,8,3,42,1
3773,6059011401,Census Tract 114.01,059,6059011401,32,145,37,296,48
3774,6059011402,Census Tract 114.02,059,6059011402,12,222,23,459,155
3775,6059011403,Census Tract 114.03,059,6059011403,36,241,35,543,79
3776,6059011502,Census Tract 115.02,059,6059011502,1,165,3,299,108
3777,6059032042,Census Tract 320.42,059,6059032042,0,274,713,413,148
3778,6059032045,Census Tract 320.45,059,6059032045,0,263,312,132,47
3779,6059032047,Census Tract 320.47,059,6059032047,0,195,12,50,26
3780,6059032050,Census Tract 320.50,059,6059032050,0,542,82,296,112
3781,6053001600,Census Tract 16,053,6053001600,0,192,44,433,141
3782,6053011400,Census Tract 114,053,6053011400,15,71,35,46,5
3783,6001430300,Census Tract 4303,001,6001430300,17,129,121,795,256
3784,6001430400,Census Tract 4304,001,6001430400,0,106,37,455,163
3785,6001430700,Census Tract 4307,001,6001430700,40,237,142,729,129
3786,6059062625,Census Tract 626.25,059,6059062625,0,173,18,47,18
3787,6059062627,Census Tract 626.27,059,6059062627,0,0,0,0,0
3788,6059062629,Census Tract 626.29,059,6059062629,0,231,37,475,173
3789,6053000600,Census Tract 6,053,6053000600,81,135,63,444,14
3790,6053013100,Census Tract 131,053,6053013100,0,0,0,0,0
3791,6053011900,Census Tract 119,053,6053011900,11,362,332,1152,656
3792,6053010102,Census Tract 101.02,053,6053010102,3,102,72,166,55
3793,6085503708,Census Tract 5037.08,085,6085503708,15,365,0,84,20
3794,6077005302,Census Tract 53.02,077,6077005302,79,751,45,551,161
3795,6077000100,Census Tract 1,077,6077000100,10,29,10,102,3
3796,6059062635,Census Tract 626.35,059,6059062635,0,282,261,161,58
3797,6059062636,Census Tract 626.36,059,6059062636,0,91,0,59,19
3798,6059032048,Census Tract 320.48,059,6059032048,0,629,430,454,152
